Setaria italica,4555
Setaria parviflora,66039
Setaria pumila,305353
Setaria verticillata,149379
Setaria viridis,4556
Shepherdia canadensis,36905
Sherardia arvensis,29803
Sibara virginica,313684
Sicyos angulatus,64232
Sida spinosa,108380
Silene antirrhina,54821
Silene armeria,39866
Silene chalcedonica,39855
Silene conica,39875
Silene coronaria,42034
Silene cserei,not found
Silene dichotoma,39878
Silene dioica,39879
Silene flos-cuculi,42036
Silene latifolia,37657
Silene nivea,200590
Silene noctiflora,39899
Silene regia,39906
Silene stellata,200593
Silene virginica,155647
Silene vulgaris,42043
Silphium integrifolium,121897
Silphium laciniatum,53587
Silphium perfoliatum,53588
Silphium terebinthinaceum,121900
Sinapis alba,3728
Sinapis arvensis,29728
Sisymbrium altissimum,71365
Sisymbrium loeselii,203579
Sisymbrium officinale,203582
Sisyrinchium albidum,1129424
Sisyrinchium angustifolium,244039
Sisyrinchium atlanticum,1129426
Sisyrinchium campestre,1053806
Sisyrinchium montanum,207934
Sium suave,48053
Smallanthus uvedalius,176613
Smilax ecirrhata,1291630
Smilax hispida,55959
Smilax illinoensis,1291631
Smilax lasioneuron,299608
Smilax rotundifolia,72647
Solanum americanum,109975
Solanum carolinense,50511
Solanum dimidiatum,1131305
Solanum dulcamara,45834
Solanum elaeagnifolium,115664
Solanum physalifolium,45836
Solanum rostratum,45839
Solanum triflorum,205588
Solanum tuberosum,4113
Solidago altissima,59294
Solidago caesia,471148
Solidago canadensis,59297
Solidago flexicaulis,330182
Solidago gigantea,330183
Solidago glaberrima,not found
Solidago hispida,996325
Solidago juncea,330184
Solidago nemoralis,471149
Solidago ohioensis,471150
Solidago patula,471151
Solidago ptarmicoides,471152
Solidago riddellii,471153
Solidago rigida,199521
Solidago rigidiuscula,not found
Solidago rugosa,511490
Solidago sempervirens,199523
Solidago simplex,330185
Solidago speciosa,471154
Solidago uliginosa,996327
Solidago ulmifolia,691053
Sonchus arvensis,50192
Sonchus asper,50193
Sonchus oleraceus,50207
Sorbus americana,193310
Sorbus aucuparia,36599
Sorbus decora,765745
Sorghastrum nutans,79857
Sorghum bicolor,4558
Sorghum halepense,4560
Sparganium americanum,113279
Sparganium androcladum,1407755
Sparganium angustifolium,669838
Sparganium eurycarpum,35871
Sparganium natans,669840
Spartina pectinata,65991
Spergula arvensis,325515
Spergularia marina,191669
Spergularia media,545670
Spergularia rubra,157641
Spermolepis inermis,63040
Sphenopholis intermedia,388721
Sphenopholis nitida,1440555
Sphenopholis obtusata,481248
Spiraea alba,410739
Spiraea douglasii,409509
Spiraea prunifolia,409517
Spiraea thunbergii,409520
Spiraea tomentosa,473049
Spiraea x,not found
Spiranthes cernua,78845
Spiranthes lacera,499196
Spiranthes lucida,1523952
Spiranthes magnicamporum,126263
Spiranthes ochroleuca,1523953
Spiranthes ovalis,1530326
Spiranthes romanzoffiana,126264
Spiranthes tuberosa,1530333
Spirodela polyrhiza,29656
Sporobolus clandestinus,1051754
Sporobolus compositus,1521326
Sporobolus cryptandrus,641383
Sporobolus heterolepis,121785
Sporobolus neglectus,1534663
Sporobolus vaginiflorus,888275
Stachys aspera,194208
Stachys byzantina,180010
Stachys hyssopifolia,not found
Stachys palustris,1060938
Stachys pilosa,193341
Stachys tenuifolia,194231
Staphylea trifolia,85280
Stellaria crassifolia,395325
Stellaria graminea,271541
Stellaria longifolia,228247
Stellaria media,13274
Stellaria pallida,1137916
Stellaria pubera,645215
Stenanthium gramineum,164828
Stenosiphon linifolius,203953
Streptopus lanceolatus,34197
Strophostyles helvola,90593
Strophostyles leiosperma,260888
Stuckenia pectinata,55444
Stylophorum diphyllum,56864
Styrax americanus,13700
Suaeda calceoliformis,381272
Sullivantia sullivantii,23271
Symphoricarpos albus,13702
Symphoricarpos occidentalis,318448
Symphoricarpos orbiculatus,105885
Symphyotrichum boreale,561178
Symphyotrichum ciliatum,556905
Symphyotrichum ciliolatum,526930
Symphyotrichum cordifolium,41480
Symphyotrichum divaricatum,1249080
Symphyotrichum drummondii,321986
Symphyotrichum dumosum,556906
Symphyotrichum ericoides,481941
Symphyotrichum falcatum,408820
Symphyotrichum laeve,691054
Symphyotrichum lanceolatum,526931
Symphyotrichum lateriflorum,526933
Symphyotrichum novae-angliae,55612
Symphyotrichum oblongifolium,72978
Symphyotrichum ontarionis,1503869
Symphyotrichum oolentangiense,not found
Symphyotrichum parviceps,547780
Symphyotrichum pilosum,526934
Symphyotrichum praealtum,1249083
Symphyotrichum prenanthoides,not found
Symphyotrichum puniceum,556914
Symphyotrichum racemosum,556915
Symphyotrichum sericeum,481947
Symphyotrichum shortii,547781
Symphyotrichum subulatum,71035
Symphyotrichum urophyllum,526936
Symphytum asperum,764736
Symphytum offlcinale,not found
Symplocarpus foetidus,28477
Syringa pubescens,150408
Syringa vulgaris,34270
Syringa x,not found
Taenidia integerrima,48059
Tanacetum balsamita,301877
Tanacetum parthenium,127999
Tanacetum vulgare,128002
Taraxacum erythrospermum,268104
Taraxacum officinale,50225
Tarenaya hassleriana,28532
Taxus canadensis,88032
Teesdalia nudicaulis,165363
Tephrosia virginiana,1089629
Tetraneuris herbacea,not found
Teucrium canadense,201512
Thalictrum dasycarpum,46973
Thalictrum dioicum,46970
Thalictrum revolutum,46972
Thalictrum thalictroides,46969
Thaspium barbinode,178717
Thaspium trifoliatum,54730
Thelesperma megapotamicum,153168
Thelypteris noveboracensis,449902
Thelypteris palustris,29618
Thismia americana,not found
Thlaspi arvense,13288
Thuja occidentalis,3317
Thymelaea passerina,224057
Thymus serpyllum,204219
Tiarella cordifolia,369350
Tidestromia lanuginosa,217683
Tilia americana,66669
Tipularia discolor,38213
Tomanthera auriculata,4172
Torilis arvensis,79184
Torilis japonica,49576
Torreyochloa pallida,391969
Toxicodendron radicans,43853
Toxicodendron rydbergii,690250
Toxicodendron vernix,289774
Tradescantia bracteata,428259
Tradescantia ohiensis,77340
Tradescantia subaspera,1415700
Tradescantia virginiana,59016
Tragopogon dubius,45322
Tragopogon porrifolius,13731
Tragopogon pratensis,41653
Triantha glutinosa,207928
Tribulus terrestris,210369
Trichophorum caespitosum,76515
Trichophorum clintonii,76516
Trichostema dichotomum,41240
Tridens flavus,160564
Trientalis borealis,319347
Trifolium arvense,361560
Trifolium aureum,361561
Trifolium campestre,97015
Trifolium dubium,97021
Trifolium fragiferum,97023
Trifolium hybridum,74517
Trifolium incarnatum,60916
Trifolium pratense,57577
Trifolium reflexum,361976
Trifolium repens,3899
Trifolium resupinatum,97036
Triglochin maritima,55501
Triglochin palustris,403040
Trillium cernuum,82476
Trillium erectum,50545
Trillium flexipes,82483
Trillium grandiflorum,55186
Trillium nivale,82491
Trillium recurvatum,82495
Trillium sessile,49676
Trillium undulatum,82504
Triodanis leptocarpa,239475
Triodanis perfoliata,284232
Triosteum aurantiacum,134524
Triosteum illinoense,not found
Triosteum perfoliatum,105270
Triphora trianthophora,78852
Triplasis purpurea,751733
Tripleurospermum maritimum,669858
Tripsacum dactyloides,4563
Triticum aestivum,4565
Tsuga canadensis,66173
Tulipa sylvestris,248498
Turritis glabra,63678
Tussilago farfara,118778
Typha angustifolia,59011
Typha domingensis,189386
Typha latifolia,4733
Typha x,not found
Ulmus americana,29740
Ulmus pumila,198266
Ulmus rubra,102693
Ulmus thomasii,180953
Ulmus x,not found
Urtica dioica,3501
Utricularia cornuta,192281
Utricularia geminiscapa,192290
Utricularia gibba,13748
Utricularia intermedia,192294
Utricularia macrorhiza,192300
Utricularia minor,326275
Utricularia purpurea,204368
Utricularia radiata,not found
Utricularia resupinata,193138
Utricularia subulata,192319
Uvularia grandiflora,49460
Uvularia sessilifolia,4700
Vaccaria hispanica,39387
Vaccinium angustifolium,472369
Vaccinium corymbosum,69266
Vaccinium macrocarpon,13750
Vaccinium myrtilloides,1503870
Vaccinium oxycoccos,516948
Vaccinium pallidum,128905
Valeriana edulis,243120
Valeriana offlcinalis,not found
Valeriana uliginosa,not found
Valerianella chenopodifolia,not found
Valerianella locusta,59166
Valerianella umbilicata,368330
Vallisneria americana,29649
Veratrum virginicum,117928
Verbascum blattaria,46030
Verbascum phlomoides,90365
Verbascum speciosum,199092
Verbascum thapsus,39388
Verbascum virgatum,1053405
Verbena bipinnatifida,312283
Verbena bracteata,39417
Verbena hastata,443381
Verbena simplex,not found
Verbena stricta,568212
Verbena urticifolia,140036
Verbena x,not found
Verbesina alternifolia,not found
Vernonia baldwinii,434692
Vernonia fasciculata,434698
Vernonia gigantea,211149
Vernonia missurica,434703
Veronica americana,932108
Veronica anagallis-aquatica,74693
Veronica arvensis,46032
Veronica biloba,303430
Veronica chamaedrys,165330
Veronica longifolia,165317
Veronica officinalis,160511
Veronica peregrina,165341
Veronica persica,138560
Veronica polita,195136
Veronica scutellata,195138
Veronica serpyllifolia,164258
Veronica teucrium,1483217
Veronica verna,195145
Veronicastrum virginicum,165346
Viburnum acerifolium,4205
Viburnum dentatum,61589
Viburnum lantana,237945
Viburnum lentago,61590
Viburnum nudum,237950
Viburnum opulus,85293
Viburnum prunifolium,237954
Viburnum raflnesquianum,not found
Viburnum recognitum,not found
Vicia americana,200966
Vicia caroliniana,482954
Vicia cracca,3905
Vicia dasycarpa,1042234
Vicia sativa,3908
Vicia tetrasperma,154499
Vicia villosa,3911
Vigna unguiculata,3917
Vinca major,185238
Vinca minor,60093
Vincetoxicum nigrum,63502
Viola affinis,97414
Viola arvensis,97415
Viola bicolor,706696
Viola blanda,97418
Viola canadensis,97421
Viola cucullata,97424
Viola flmbriatula,not found
Viola labradorica,502515
Viola lanceolata,1017135
Viola macloskeyi,97435
Viola missouriensis,not found
Viola nephrophylla,not found
Viola odorata,97441
Viola palmata,1620210
Viola pedata,97442
Viola pedatifida,1234509
Viola primulifolia,1017141
Viola pubescens,97445
Viola rostrata,932109
Viola sagittata,1017145
Viola septentrionalis,not found
Viola sororia,13758
Viola striata,97454
Viola subsinuata,not found
Viola tricolor,214053
Viola x,not found
Vitis aestivalis,3605
Vitis labrusca,103355
Vitis riparia,96939
Vitis vulpina,754105
Vulpia myuros,89686
Vulpia octoflora,464087
Wisteria frutescens,47096
Wolffia brasiliensis,161114
Wolffia columbiana,161115
Wolffiella gladiata,161124
Woodsia obtusa,29611
Woodwardia areolata,120726
Woodwardia virginica,120733
Xanthium spinosum,1053410
Xanthium strumarium,318068
Xyris difformis,101606
Xyris torta,not found
Yucca smalliana,not found
Zannichellia palustris,29654
Zanthoxylum americanum,354526
Zea mays,4577
Zizania aquatica,75727
Zizia aptera,178718
Zizia aurea,40947
Zoysia japonica,309978
